SPECIES,HUC8,ORIGIN,POINTDATA
Catostomus commersonii,05050005,Native,TRUE
Catostomus commersonii,05050006,Native,TRUE
Catostomus commersonii,05050007,Native,TRUE
Catostomus commersonii,05050009,Native,TRUE
Catostomus commersonii,14080102,Introduced,TRUE
Catostomus commersonii,10250003,Native,TRUE
Catostomus commersonii,10250012,Native,TRUE
Catostomus commersonii,10260002,Native,FALSE
Catostomus commersonii,10190016,Native,TRUE
Catostomus commersonii,11020010,Native,TRUE
Catostomus commersonii,14080202,Introduced,FALSE
Catostomus commersonii,10180002,Native,TRUE
Catostomus commersonii,10180010,Native,TRUE
Catostomus commersonii,10190009,Native,TRUE
Catostomus commersonii,10190015,Native,TRUE
Catostomus commersonii,01080207,Native,TRUE
Catostomus commersonii,01100002,Native,TRUE
Catostomus commersonii,01100003,Native,TRUE
Catostomus commersonii,01100004,Native,TRUE
Catostomus commersonii,01080205,Native,TRUE
Catostomus commersonii,01080206,Native,TRUE
Catostomus commersonii,01100001,Native,TRUE
Catostomus commersonii,01100006,Native,TRUE
Catostomus commersonii,01100005,Native,TRUE
Catostomus commersonii,02040207,Native,FALSE
Catostomus commersonii,02040205,Native,TRUE
Catostomus commersonii,05070101,Native,TRUE
Catostomus commersonii,05070102,Native,TRUE
Catostomus commersonii,05090102,Native,TRUE
Catostomus commersonii,05030201,Native,TRUE
Catostomus commersonii,05030202,Native,TRUE
Catostomus commersonii,05090101,Native,TRUE
Catostomus commersonii,05020003,Native,TRUE
Catostomus commersonii,05020004,Native,TRUE
Catostomus commersonii,05070201,Native,TRUE
Catostomus commersonii,02070003,Native,TRUE
Catostomus commersonii,02070004,Native,TRUE
Catostomus commersonii,10080001,Native,TRUE
Catostomus commersonii,10080002,Native,TRUE
Catostomus commersonii,10080003,Native,TRUE
Catostomus commersonii,10080006,Native,TRUE
Catostomus commersonii,10080007,Native,TRUE
Catostomus commersonii,10080008,Native,TRUE
Catostomus commersonii,10080009,Native,TRUE
Catostomus commersonii,10080011,Native,TRUE
Catostomus commersonii,10090201,Native,TRUE
Catostomus commersonii,10090202,Native,TRUE
Catostomus commersonii,10090203,Native,FALSE
Catostomus commersonii,10090204,Native,TRUE
Catostomus commersonii,10090205,Native,TRUE
Catostomus commersonii,10090206,Native,TRUE
Catostomus commersonii,10120101,Native,TRUE
Catostomus commersonii,10120102,Native,FALSE
Catostomus commersonii,10120103,Native,TRUE
Catostomus commersonii,10120104,Native,TRUE
Catostomus commersonii,10120105,Native,TRUE
Catostomus commersonii,10180003,Native,TRUE
Catostomus commersonii,10180004,Native,TRUE
Catostomus commersonii,10180005,Native,TRUE
Catostomus commersonii,10180006,Native,TRUE
Catostomus commersonii,10180007,Native,TRUE
Catostomus commersonii,10180008,Native,TRUE
Catostomus commersonii,10180011,Native,TRUE
Catostomus commersonii,14040101,Introduced,TRUE
Catostomus commersonii,14040103,Introduced,TRUE
Catostomus commersonii,14050004,Introduced,TRUE
Catostomus commersonii,10070001,Native,FALSE
Catostomus commersonii,10070006,Native,TRUE
Catostomus commersonii,10080010,Native,TRUE
Catostomus commersonii,10080014,Native,TRUE
Catostomus commersonii,10090101,Native,TRUE
Catostomus commersonii,10090208,Native,TRUE
Catostomus commersonii,10110201,Native,TRUE
Catostomus commersonii,10180012,Native,TRUE
Catostomus commersonii,10120201,Native,TRUE
Catostomus commersonii,06020003,Native,TRUE
Catostomus commersonii,06020001,Native,TRUE
Catostomus commersonii,06020002,Native,TRUE
Catostomus commersonii,07060002,Native,TRUE
Catostomus commersonii,07060004,Native,TRUE
Catostomus commersonii,07060006,Native,TRUE
Catostomus commersonii,07080102,Native,TRUE
Catostomus commersonii,07080103,Native,TRUE
Catostomus commersonii,07080105,Native,TRUE
Catostomus commersonii,07080106,Native,TRUE
Catostomus commersonii,07080107,Native,TRUE
Catostomus commersonii,07080203,Native,TRUE
Catostomus commersonii,07080204,Native,TRUE
Catostomus commersonii,07080205,Native,TRUE
Catostomus commersonii,07080206,Native,TRUE
Catostomus commersonii,07080207,Native,TRUE
Catostomus commersonii,07080208,Native,TRUE
Catostomus commersonii,07080209,Native,TRUE
Catostomus commersonii,07100002,Native,TRUE
Catostomus commersonii,07100003,Native,TRUE
Catostomus commersonii,07100004,Native,TRUE
Catostomus commersonii,07100005,Native,TRUE
Catostomus commersonii,07100006,Native,TRUE
Catostomus commersonii,07100007,Native,TRUE
Catostomus commersonii,07100008,Native,TRUE
Catostomus commersonii,07100009,Native,TRUE
Catostomus commersonii,10230002,Native,TRUE
Catostomus commersonii,10230003,Native,TRUE
Catostomus commersonii,10230004,Native,TRUE
Catostomus commersonii,10230005,Native,TRUE
Catostomus commersonii,10230007,Native,TRUE
Catostomus commersonii,10240002,Native,TRUE
Catostomus commersonii,10240003,Native,TRUE
Catostomus commersonii,10240009,Native,FALSE
Catostomus commersonii,07060005,Native,TRUE
Catostomus commersonii,07020009,Native,TRUE
Catostomus commersonii,07080201,Native,TRUE
Catostomus commersonii,07080202,Native,TRUE
Catostomus commersonii,10170204,Native,TRUE
Catostomus commersonii,10240004,Native,FALSE
Catostomus commersonii,10240013,Native,TRUE
Catostomus commersonii,10280102,Native,TRUE
Catostomus commersonii,10230001,Native,TRUE
Catostomus commersonii,10230006,Native,TRUE
Catostomus commersonii,10170203,Native,TRUE
Catostomus commersonii,07060003,Native,TRUE
Catostomus commersonii,05120109,Native,TRUE
Catostomus commersonii,05120112,Native,TRUE
Catostomus commersonii,05120114,Native,TRUE
Catostomus commersonii,05120115,Native,TRUE
Catostomus commersonii,05140204,Native,TRUE
Catostomus commersonii,07090006,Native,TRUE
Catostomus commersonii,07090007,Native,TRUE
Catostomus commersonii,07120005,Native,TRUE
Catostomus commersonii,07120007,Native,TRUE
Catostomus commersonii,07130001,Native,TRUE
Catostomus commersonii,07130002,Native,TRUE
Catostomus commersonii,07130003,Native,TRUE
Catostomus commersonii,07130005,Native,TRUE
Catostomus commersonii,07130006,Native,TRUE
Catostomus commersonii,07130007,Native,TRUE
Catostomus commersonii,07130008,Native,TRUE
Catostomus commersonii,07130009,Native,TRUE
Catostomus commersonii,07130010,Native,TRUE
Catostomus commersonii,07130011,Native,TRUE
Catostomus commersonii,07130012,Native,TRUE
Catostomus commersonii,07140106,Native,TRUE
Catostomus commersonii,07140108,Native,TRUE
Catostomus commersonii,07140201,Native,TRUE
Catostomus commersonii,07140202,Native,TRUE
Catostomus commersonii,07140203,Native,TRUE
Catostomus commersonii,07140204,Native,TRUE
Catostomus commersonii,07080101,Native,TRUE
Catostomus commersonii,07080104,Native,TRUE
Catostomus commersonii,05120113,Native,TRUE
Catostomus commersonii,07120002,Native,TRUE
Catostomus commersonii,07120003,Native,TRUE
Catostomus commersonii,05140203,Native,TRUE
Catostomus commersonii,07110004,Native,TRUE
Catostomus commersonii,07110009,Native,TRUE
Catostomus commersonii,07140101,Native,TRUE
Catostomus commersonii,07140105,Native,TRUE
Catostomus commersonii,07110001,Native,TRUE
Catostomus commersonii,04040002,Native,TRUE
Catostomus commersonii,07090003,Native,TRUE
Catostomus commersonii,07090004,Native,TRUE
Catostomus commersonii,07120004,Native,TRUE
Catostomus commersonii,07120006,Native,TRUE
Catostomus commersonii,04040001,Native,TRUE
Catostomus commersonii,04100005,Native,TRUE
Catostomus commersonii,05080003,Native,TRUE
Catostomus commersonii,05120102,Native,TRUE
Catostomus commersonii,05120104,Native,TRUE
Catostomus commersonii,05120105,Native,TRUE
Catostomus commersonii,05120106,Native,TRUE
Catostomus commersonii,05120107,Native,TRUE
Catostomus commersonii,05120110,Native,TRUE
