Species,HUC8,Origin,PointData
Cyprinella lutrensis,10120201,Native,True
Cyprinella lutrensis,03070103,Introduced,False
Cyprinella lutrensis,03130001,Introduced,True
Cyprinella lutrensis,03150101,Introduced,True
Cyprinella lutrensis,03150102,Introduced,False
Cyprinella lutrensis,03150103,Introduced,True
Cyprinella lutrensis,03150104,Introduced,False
Cyprinella lutrensis,07060004,Native,True
Cyprinella lutrensis,07060006,Native,False
Cyprinella lutrensis,07080105,Native,True
Cyprinella lutrensis,07080106,Native,True
Cyprinella lutrensis,07080107,Native,True
Cyprinella lutrensis,07080205,Native,False
Cyprinella lutrensis,07080206,Native,True
Cyprinella lutrensis,07080207,Native,True
Cyprinella lutrensis,07080208,Native,False
Cyprinella lutrensis,07080209,Native,True
Cyprinella lutrensis,07100004,Native,False
Cyprinella lutrensis,07100006,Native,True
Cyprinella lutrensis,07100007,Native,True
Cyprinella lutrensis,07100008,Native,True
Cyprinella lutrensis,07100009,Native,True
Cyprinella lutrensis,10230002,Native,True
Cyprinella lutrensis,10230003,Native,True
Cyprinella lutrensis,10230004,Native,True
Cyprinella lutrensis,10230005,Native,True
Cyprinella lutrensis,10230007,Native,True
Cyprinella lutrensis,10240002,Native,True
Cyprinella lutrensis,10240003,Native,True
Cyprinella lutrensis,10240009,Native,True
Cyprinella lutrensis,07060005,Native,True
Cyprinella lutrensis,10170204,Native,True
Cyprinella lutrensis,10240004,Native,True
Cyprinella lutrensis,10240013,Native,True
Cyprinella lutrensis,10280102,Native,True
Cyprinella lutrensis,10230001,Native,True
Cyprinella lutrensis,10230006,Native,True
Cyprinella lutrensis,10170203,Native,True
Cyprinella lutrensis,07060003,Native,False
Cyprinella lutrensis,05120109,Native,True
Cyprinella lutrensis,07090007,Native,True
Cyprinella lutrensis,07120005,Native,True
Cyprinella lutrensis,07130001,Native,True
Cyprinella lutrensis,07130002,Native,True
Cyprinella lutrensis,07130003,Native,True
Cyprinella lutrensis,07130005,Native,True
Cyprinella lutrensis,07130006,Native,True
Cyprinella lutrensis,07130007,Native,True
Cyprinella lutrensis,07130008,Native,True
Cyprinella lutrensis,07130009,Native,True
Cyprinella lutrensis,07130010,Native,True
Cyprinella lutrensis,07130011,Native,True
Cyprinella lutrensis,07130012,Native,True
Cyprinella lutrensis,07140106,Native,True
Cyprinella lutrensis,07140108,Native,True
Cyprinella lutrensis,07140201,Native,True
Cyprinella lutrensis,07140202,Native,True
Cyprinella lutrensis,07140203,Native,True
Cyprinella lutrensis,07140204,Native,True
Cyprinella lutrensis,07080101,Native,True
Cyprinella lutrensis,07080104,Native,True
Cyprinella lutrensis,07120002,Native,True
Cyprinella lutrensis,05140203,Native,True
Cyprinella lutrensis,07110004,Native,True
Cyprinella lutrensis,07110009,Native,True
Cyprinella lutrensis,07140101,Native,True
Cyprinella lutrensis,07140105,Native,True
Cyprinella lutrensis,07110001,Native,True
Cyprinella lutrensis,07120004,Native,False
Cyprinella lutrensis,07120001,Native,True
Cyprinella lutrensis,10250017,Native,True
Cyprinella lutrensis,10260001,Native,True
Cyprinella lutrensis,10260003,Native,True
Cyprinella lutrensis,10260005,Native,True
Cyprinella lutrensis,10260006,Native,True
Cyprinella lutrensis,10260007,Native,True
Cyprinella lutrensis,10260008,Native,True
Cyprinella lutrensis,10260009,Native,True
Cyprinella lutrensis,10260010,Native,True
Cyprinella lutrensis,10260011,Native,True
Cyprinella lutrensis,10260012,Native,True
Cyprinella lutrensis,10260013,Native,True
Cyprinella lutrensis,10260014,Native,True
Cyprinella lutrensis,10260015,Native,True
Cyprinella lutrensis,10270101,Native,True
Cyprinella lutrensis,10270102,Native,True
Cyprinella lutrensis,10270103,Native,True
Cyprinella lutrensis,10270104,Native,True
Cyprinella lutrensis,10290101,Native,True
Cyprinella lutrensis,11030001,Native,True
Cyprinella lutrensis,11030003,Native,True
Cyprinella lutrensis,11030004,Native,True
Cyprinella lutrensis,11030005,Native,True
Cyprinella lutrensis,11030006,Native,True
Cyprinella lutrensis,11030007,Native,True
Cyprinella lutrensis,11030008,Native,True
Cyprinella lutrensis,11030009,Native,True
Cyprinella lutrensis,11030010,Native,True
Cyprinella lutrensis,11030011,Native,True
Cyprinella lutrensis,11030012,Native,True
Cyprinella lutrensis,11030013,Native,True
Cyprinella lutrensis,11030014,Native,True
Cyprinella lutrensis,11030015,Native,True
Cyprinella lutrensis,11030017,Native,True
Cyprinella lutrensis,11030018,Native,True
Cyprinella lutrensis,11040007,Native,True
Cyprinella lutrensis,11070101,Native,True
Cyprinella lutrensis,11070102,Native,True
Cyprinella lutrensis,11070104,Native,True
Cyprinella lutrensis,11070201,Native,True
Cyprinella lutrensis,11070203,Native,True
Cyprinella lutrensis,11070204,Native,True
Cyprinella lutrensis,11070205,Native,True
Cyprinella lutrensis,10250013,Native,False
Cyprinella lutrensis,10260004,Native,True
Cyprinella lutrensis,11030002,Native,False
Cyprinella lutrensis,10300101,Native,True
Cyprinella lutrensis,11070207,Native,True
Cyprinella lutrensis,10240005,Native,True
Cyprinella lutrensis,10240007,Native,True
Cyprinella lutrensis,10250016,Native,True
Cyprinella lutrensis,10270205,Native,True
Cyprinella lutrensis,10270207,Native,True
Cyprinella lutrensis,11040006,Native,True
Cyprinella lutrensis,11060003,Native,True
Cyprinella lutrensis,05140205,Native,True
Cyprinella lutrensis,06040006,Native,True
Cyprinella lutrensis,05140206,Native,True
Cyprinella lutrensis,08010201,Native,True
Cyprinella lutrensis,08040207,Native,True
Cyprinella lutrensis,08040301,Native,True
Cyprinella lutrensis,08040304,Native,False
Cyprinella lutrensis,08040305,Native,False
Cyprinella lutrensis,08050003,Native,True
Cyprinella lutrensis,08070100,Native,True
Cyprinella lutrensis,08080101,Native,True
Cyprinella lutrensis,08080102,Native,True
Cyprinella lutrensis,08080103,Native,True
Cyprinella lutrensis,08080201,Native,True
Cyprinella lutrensis,08080202,Native,False
Cyprinella lutrensis,08080203,Native,True
Cyprinella lutrensis,08080204,Native,False
Cyprinella lutrensis,08080205,Native,False
Cyprinella lutrensis,08080206,Native,True
Cyprinella lutrensis,08090100,Native,True
Cyprinella lutrensis,11140202,Native,False
Cyprinella lutrensis,11140204,Native,False
Cyprinella lutrensis,11140206,Native,True
Cyprinella lutrensis,11140207,Native,True
Cyprinella lutrensis,11140208,Native,True
Cyprinella lutrensis,08040205,Native,True
Cyprinella lutrensis,08050001,Native,True
Cyprinella lutrensis,08050002,Native,True
Cyprinella lutrensis,11140203,Native,False
Cyprinella lutrensis,08030208,Native,True
Cyprinella lutrensis,08030209,Native,True
Cyprinella lutrensis,08060100,Native,True
Cyprinella lutrensis,08070201,Native,True
Cyprinella lutrensis,08030100,Native,True
Cyprinella lutrensis,12010005,Native,True
Cyprinella lutrensis,11140304,Native,False
Cyprinella lutrensis,07110003,Native,True
Cyprinella lutrensis,07110005,Native,True
Cyprinella lutrensis,07110006,Native,True
Cyprinella lutrensis,07110007,Native,True
Cyprinella lutrensis,07110008,Native,True
Cyprinella lutrensis,07140102,Native,True
Cyprinella lutrensis,07140103,Native,True
Cyprinella lutrensis,07140107,Native,True
Cyprinella lutrensis,08020201,Native,True
Cyprinella lutrensis,10280202,Native,True
Cyprinella lutrensis,10280203,Native,True
Cyprinella lutrensis,10290105,Native,True
Cyprinella lutrensis,10290106,Native,True
Cyprinella lutrensis,10290107,Native,True
Cyprinella lutrensis,10290108,Native,True
Cyprinella lutrensis,10290109,Native,True
Cyprinella lutrensis,10290110,Native,True
Cyprinella lutrensis,10290111,Native,True
Cyprinella lutrensis,10290203,Native,True
Cyprinella lutrensis,10300102,Native,True
Cyprinella lutrensis,10300103,Native,True
Cyprinella lutrensis,10300104,Native,True
Cyprinella lutrensis,10300200,Native,True
Cyprinella lutrensis,07110002,Native,True
Cyprinella lutrensis,10240010,Native,True
Cyprinella lutrensis,10240012,Native,True
Cyprinella lutrensis,10280101,Native,True
Cyprinella lutrensis,10280103,Native,True
Cyprinella lutrensis,10280201,Native,True
Cyprinella lutrensis,10240011,Native,True
Cyprinella lutrensis,10290103,Native,True
Cyprinella lutrensis,10290104,Native,True
Cyprinella lutrensis,11070208,Native,True
Cyprinella lutrensis,08030201,Native,True
