SPECIES,HUC8,ORIGIN,POINTDATA
Catostomus catostomus,19050500,Native,FALSE
Catostomus catostomus,19050302,Native,FALSE
Catostomus catostomus,19050303,Native,FALSE
Catostomus catostomus,19060503,Native,FALSE
Catostomus catostomus,19060103,Native,FALSE
Catostomus catostomus,19060204,Native,FALSE
Catostomus catostomus,19010406,Native,FALSE
Catostomus catostomus,19020301,Native,FALSE
Catostomus catostomus,19020201,Native,FALSE
Catostomus catostomus,19020601,Native,FALSE
Catostomus catostomus,19020401,Native,TRUE
Catostomus catostomus,19030406,Native,FALSE
Catostomus catostomus,19030407,Native,FALSE
Catostomus catostomus,19050102,Native,FALSE
Catostomus catostomus,19080306,Native,TRUE
Catostomus catostomus,19080309,Native,TRUE
Catostomus catostomus,19050203,Native,FALSE
Catostomus catostomus,19080108,Native,FALSE
Catostomus catostomus,19060203,Native,FALSE
Catostomus catostomus,19010205,Native,FALSE
Catostomus catostomus,19010208,Native,FALSE
Catostomus catostomus,19010500,Native,FALSE
Catostomus catostomus,19010304,Native,TRUE
Catostomus catostomus,19010302,Native,FALSE
Catostomus catostomus,19010303,Native,FALSE
Catostomus catostomus,19070102,Native,FALSE
Catostomus catostomus,19020602,Native,FALSE
Catostomus catostomus,19020104,Native,TRUE
Catostomus catostomus,19030501,Native,TRUE
Catostomus catostomus,19020101,Native,TRUE
Catostomus catostomus,19090301,Native,FALSE
Catostomus catostomus,19080304,Native,FALSE
Catostomus catostomus,19090303,Native,FALSE
Catostomus catostomus,19080308,Native,FALSE
Catostomus catostomus,19080303,Native,TRUE
Catostomus catostomus,19080310,Native,TRUE
Catostomus catostomus,19080307,Native,TRUE
Catostomus catostomus,19050103,Native,FALSE
Catostomus catostomus,19050105,Native,TRUE
Catostomus catostomus,19080103,Native,FALSE
Catostomus catostomus,19080104,Native,FALSE
Catostomus catostomus,19050405,Native,FALSE
Catostomus catostomus,19060302,Native,FALSE
Catostomus catostomus,19010104,Native,FALSE
Catostomus catostomus,19010105,Native,FALSE
Catostomus catostomus,19010207,Native,FALSE
Catostomus catostomus,19030202,Native,FALSE
Catostomus catostomus,19030306,Native,FALSE
Catostomus catostomus,19010404,Native,FALSE
Catostomus catostomus,19020103,Native,TRUE
Catostomus catostomus,19020504,Native,FALSE
Catostomus catostomus,19030405,Native,FALSE
Catostomus catostomus,19090205,Native,FALSE
Catostomus catostomus,19090201,Native,FALSE
Catostomus catostomus,19070504,Native,TRUE
Catostomus catostomus,19090103,Native,FALSE
Catostomus catostomus,19080203,Native,FALSE
Catostomus catostomus,19080105,Native,FALSE
Catostomus catostomus,19060403,Native,FALSE
Catostomus catostomus,19060402,Native,FALSE
Catostomus catostomus,19060401,Native,FALSE
Catostomus catostomus,19060205,Native,FALSE
Catostomus catostomus,19010106,Native,FALSE
Catostomus catostomus,19010212,Native,FALSE
Catostomus catostomus,19010206,Native,FALSE
Catostomus catostomus,19020702,Native,FALSE
Catostomus catostomus,19010301,Native,FALSE
Catostomus catostomus,19030303,Native,FALSE
Catostomus catostomus,19030305,Native,FALSE
Catostomus catostomus,19030301,Native,FALSE
Catostomus catostomus,19030302,Native,TRUE
Catostomus catostomus,19030404,Native,FALSE
Catostomus catostomus,19070402,Native,TRUE
Catostomus catostomus,19020503,Native,FALSE
Catostomus catostomus,19090305,Native,TRUE
Catostomus catostomus,19030403,Native,FALSE
Catostomus catostomus,19020501,Native,TRUE
Catostomus catostomus,19030401,Native,FALSE
Catostomus catostomus,19070502,Native,TRUE
Catostomus catostomus,19090204,Native,TRUE
Catostomus catostomus,19090107,Native,FALSE
Catostomus catostomus,19050104,Native,FALSE
Catostomus catostomus,19090109,Native,FALSE
Catostomus catostomus,19090106,Native,FALSE
Catostomus catostomus,19050202,Native,FALSE
Catostomus catostomus,19080107,Native,FALSE
Catostomus catostomus,19090102,Native,TRUE
Catostomus catostomus,19090101,Native,TRUE
Catostomus catostomus,19060304,Native,FALSE
Catostomus catostomus,19010210,Native,FALSE
Catostomus catostomus,19030204,Native,TRUE
Catostomus catostomus,19070103,Native,FALSE
Catostomus catostomus,19070101,Native,FALSE
Catostomus catostomus,19010402,Native,FALSE
Catostomus catostomus,19010405,Native,FALSE
Catostomus catostomus,19020302,Native,TRUE
Catostomus catostomus,19070104,Native,FALSE
Catostomus catostomus,19020402,Native,FALSE
Catostomus catostomus,19080302,Native,FALSE
Catostomus catostomus,19080305,Native,TRUE
Catostomus catostomus,19050301,Native,TRUE
Catostomus catostomus,19080403,Native,TRUE
Catostomus catostomus,19050403,Native,TRUE
Catostomus catostomus,19050402,Native,FALSE
Catostomus catostomus,19060301,Native,TRUE
Catostomus catostomus,19060201,Native,FALSE
Catostomus catostomus,19060202,Native,FALSE
